date,year,month,dow,sym,name,sector,direction,open_price,entry_price,exit_price,signal_ret,gross_ret,net_ret,pnl_gross,pnl_net,mae_ret,win
2025-08-18,2025,8,0,5803.T,フジクラ,非鉄,LONG,12175.0,12260.0,12430.0,0.698,1.387,1.347,138662.0,134662.0,-0.285,True
2025-08-19,2025,8,1,5803.T,フジクラ,非鉄,SHORT,12370.0,12225.0,12010.0,-1.172,1.79,1.75,179017.0,175017.0,-0.204,True
2025-08-21,2025,8,3,5803.T,フジクラ,非鉄,LONG,11230.0,11505.0,11450.0,2.449,-0.478,-0.518,-47805.0,-51805.0,-1.086,False
2025-08-25,2025,8,0,5803.T,フジクラ,非鉄,SHORT,11785.0,11525.0,11510.0,-2.206,0.13,0.09,13032.0,9032.0,-0.604,True
2025-08-26,2025,8,1,5803.T,フジクラ,非鉄,SHORT,11550.0,11460.0,11390.0,-0.779,0.615,0.575,61457.0,57457.0,0.0,True
2025-08-27,2025,8,2,5803.T,フジクラ,非鉄,SHORT,11700.0,11550.0,11530.0,-1.282,0.173,0.133,17346.0,13346.0,-0.13,True
2025-08-28,2025,8,3,5803.T,フジクラ,非鉄,LONG,11375.0,11775.0,12150.0,3.516,3.185,3.145,318471.0,314471.0,-0.382,True
2025-08-29,2025,8,4,5803.T,フジクラ,非鉄,LONG,12360.0,12695.0,12660.0,2.71,-0.276,-0.316,-27570.0,-31570.0,-1.378,False
2025-09-01,2025,9,0,5803.T,フジクラ,非鉄,LONG,12630.0,12670.0,12290.0,0.317,-2.999,-3.039,-299921.0,-303921.0,-3.039,False
2025-09-02,2025,9,1,5803.T,フジクラ,非鉄,SHORT,12500.0,12280.0,12540.0,-1.76,-2.073,-2.113,-207337.0,-211337.0,-3.459,False
2025-09-03,2025,9,2,5803.T,フジクラ,非鉄,LONG,12500.0,12645.0,12640.0,1.16,-0.04,-0.08,-3954.0,-7954.0,-1.147,False
2025-09-04,2025,9,3,5803.T,フジクラ,非鉄,LONG,12785.0,13105.0,13350.0,2.503,1.87,1.83,186952.0,182952.0,-0.229,True
2025-09-05,2025,9,4,5803.T,フジクラ,非鉄,SHORT,13495.0,13310.0,13400.0,-1.371,-0.672,-0.712,-67164.0,-71164.0,-0.93,False
2025-09-08,2025,9,0,5803.T,フジクラ,非鉄,SHORT,13450.0,13355.0,13475.0,-0.706,-0.891,-0.931,-89054.0,-93054.0,-1.22,False
2025-09-09,2025,9,1,5803.T,フジクラ,非鉄,SHORT,13795.0,13680.0,13415.0,-0.834,1.975,1.935,197540.0,193540.0,-0.292,True
2025-09-10,2025,9,2,5803.T,フジクラ,非鉄,LONG,13340.0,13400.0,13580.0,0.45,1.343,1.303,134328.0,130328.0,-0.299,True
2025-09-11,2025,9,3,5803.T,フジクラ,非鉄,SHORT,14000.0,13840.0,14215.0,-1.143,-2.638,-2.678,-263806.0,-267806.0,-2.707,False
2025-09-16,2025,9,1,5803.T,フジクラ,非鉄,SHORT,14350.0,14035.0,13940.0,-2.195,0.681,0.641,68149.0,64149.0,-0.461,True
2025-09-17,2025,9,2,5803.T,フジクラ,非鉄,SHORT,13860.0,13700.0,13765.0,-1.154,-0.472,-0.512,-47221.0,-51221.0,-0.868,False
2025-09-18,2025,9,3,5803.T,フジクラ,非鉄,SHORT,13650.0,13485.0,13580.0,-1.209,-0.7,-0.74,-69956.0,-73956.0,-0.918,False
2025-09-19,2025,9,4,5803.T,フジクラ,非鉄,SHORT,14000.0,13860.0,13890.0,-1.0,-0.216,-0.256,-21598.0,-25598.0,-0.503,False
2025-09-22,2025,9,0,5803.T,フジクラ,非鉄,SHORT,14200.0,14125.0,14250.0,-0.528,-0.877,-0.917,-87719.0,-91719.0,-1.224,False
2025-09-24,2025,9,2,5803.T,フジクラ,非鉄,LONG,14085.0,14130.0,14215.0,0.319,0.602,0.562,60156.0,56156.0,-0.283,True
2025-09-25,2025,9,3,5803.T,フジクラ,非鉄,LONG,14275.0,14505.0,14505.0,1.611,0.0,-0.04,0.0,-4000.0,-0.172,False
2025-09-26,2025,9,4,5803.T,フジクラ,非鉄,SHORT,14450.0,14385.0,14365.0,-0.45,0.139,0.099,13923.0,9923.0,-0.277,True
2025-09-29,2025,9,0,5803.T,フジクラ,非鉄,LONG,14170.0,14425.0,14505.0,1.8,0.555,0.515,55459.0,51459.0,-0.416,True
2025-09-30,2025,9,1,5803.T,フジクラ,非鉄,SHORT,14715.0,14445.0,14545.0,-1.835,-0.688,-0.728,-68752.0,-72752.0,-0.994,False
2025-10-01,2025,10,2,5803.T,フジクラ,非鉄,SHORT,14550.0,14310.0,14145.0,-1.649,1.166,1.126,116649.0,112649.0,-0.521,True
2025-10-02,2025,10,3,5803.T,フジクラ,非鉄,SHORT,14670.0,14515.0,14180.0,-1.057,2.362,2.322,236248.0,232248.0,-0.343,True
2025-10-03,2025,10,4,5803.T,フジクラ,非鉄,SHORT,14015.0,13885.0,13890.0,-0.928,-0.036,-0.076,-3600.0,-7600.0,-1.385,False
2025-10-06,2025,10,0,5803.T,フジクラ,非鉄,SHORT,14540.0,14245.0,14430.0,-2.029,-1.282,-1.322,-128205.0,-132205.0,-1.759,False
2025-10-07,2025,10,1,5803.T,フジクラ,非鉄,LONG,14700.0,15395.0,15650.0,4.728,1.656,1.616,165638.0,161638.0,-0.909,True
2025-10-08,2025,10,2,5803.T,フジクラ,非鉄,LONG,14990.0,15935.0,15935.0,6.304,0.0,-0.04,0.0,-4000.0,-0.659,False
2025-10-09,2025,10,3,5803.T,フジクラ,非鉄,LONG,16430.0,16840.0,16700.0,2.495,-0.831,-0.871,-83135.0,-87135.0,-1.663,False
2025-10-10,2025,10,4,5803.T,フジクラ,非鉄,SHORT,16955.0,16820.0,16465.0,-0.796,2.156,2.116,215609.0,211609.0,-0.267,True
2025-10-14,2025,10,1,5803.T,フジクラ,非鉄,LONG,16390.0,16650.0,16295.0,1.586,-2.132,-2.172,-213213.0,-217213.0,-2.703,False
2025-10-15,2025,10,2,5803.T,フジクラ,非鉄,LONG,15750.0,16000.0,16240.0,1.587,1.5,1.46,150000.0,146000.0,-0.656,True
2025-10-17,2025,10,4,5803.T,フジクラ,非鉄,LONG,16500.0,16575.0,16615.0,0.455,0.241,0.201,24133.0,20133.0,-0.06,True
2025-10-20,2025,10,0,5803.T,フジクラ,非鉄,SHORT,16780.0,16655.0,16965.0,-0.745,-1.827,-1.867,-182729.0,-186729.0,-1.856,False
2025-10-21,2025,10,1,5803.T,フジクラ,非鉄,SHORT,17495.0,17215.0,17370.0,-1.6,-0.892,-0.932,-89234.0,-93234.0,-1.262,False
2025-10-22,2025,10,2,5803.T,フジクラ,非鉄,SHORT,16800.0,16180.0,16415.0,-3.69,-1.432,-1.472,-143162.0,-147162.0,-1.85,False
2025-10-23,2025,10,3,5803.T,フジクラ,非鉄,LONG,16560.0,17205.0,17130.0,3.895,-0.436,-0.476,-43592.0,-47592.0,-1.308,False
2025-10-24,2025,10,4,5803.T,フジクラ,非鉄,SHORT,17500.0,17410.0,17720.0,-0.514,-1.749,-1.789,-174944.0,-178944.0,-2.164,False
2025-10-29,2025,10,2,5803.T,フジクラ,非鉄,LONG,19770.0,20070.0,20215.0,1.517,0.722,0.682,72247.0,68247.0,-0.623,True
2025-10-30,2025,10,3,5803.T,フジクラ,非鉄,LONG,20250.0,20925.0,20515.0,3.333,-1.959,-1.999,-195938.0,-199938.0,-3.943,False
2025-10-31,2025,10,4,5803.T,フジクラ,非鉄,LONG,20755.0,21115.0,21225.0,1.735,0.521,0.481,52096.0,48096.0,-1.137,True
2025-11-04,2025,11,1,5803.T,フジクラ,非鉄,SHORT,21670.0,21500.0,21155.0,-0.784,1.631,1.591,163082.0,159082.0,-0.83,True
2025-11-07,2025,11,4,5803.T,フジクラ,非鉄,SHORT,20860.0,20760.0,20435.0,-0.479,1.59,1.55,159041.0,155041.0,-1.19,True
2025-11-10,2025,11,0,5803.T,フジクラ,非鉄,SHORT,20890.0,20640.0,20740.0,-1.197,-0.482,-0.522,-48216.0,-52216.0,-3.076,False
2025-11-11,2025,11,1,5803.T,フジクラ,非鉄,LONG,21010.0,21410.0,20690.0,1.904,-3.363,-3.403,-336291.0,-340291.0,-4.017,False
2025-11-12,2025,11,2,5803.T,フジクラ,非鉄,LONG,18685.0,19380.0,19950.0,3.72,2.941,2.901,294118.0,290118.0,-1.006,True
2025-11-13,2025,11,3,5803.T,フジクラ,非鉄,LONG,19990.0,20410.0,20890.0,2.101,2.352,2.312,235179.0,231179.0,-0.612,True
2025-11-14,2025,11,4,5803.T,フジクラ,非鉄,LONG,19550.0,19635.0,19495.0,0.435,-0.713,-0.753,-71301.0,-75301.0,-1.604,False
2025-11-17,2025,11,0,5803.T,フジクラ,非鉄,LONG,19380.0,19590.0,19715.0,1.084,0.638,0.598,63808.0,59808.0,-0.128,True
2025-11-18,2025,11,1,5803.T,フジクラ,非鉄,SHORT,19300.0,18610.0,18750.0,-3.575,-0.747,-0.787,-74667.0,-78667.0,-1.404,False
2025-11-19,2025,11,2,5803.T,フジクラ,非鉄,SHORT,17800.0,17655.0,18440.0,-0.815,-4.257,-4.297,-425705.0,-429705.0,-5.84,False
2025-11-20,2025,11,3,5803.T,フジクラ,非鉄,SHORT,19840.0,19545.0,19115.0,-1.487,2.25,2.21,224954.0,220954.0,-0.736,True
2025-11-26,2025,11,2,5803.T,フジクラ,非鉄,LONG,17590.0,17730.0,17895.0,0.796,0.931,0.891,93063.0,89063.0,-0.282,True
2025-11-28,2025,11,4,5803.T,フジクラ,非鉄,SHORT,18240.0,17975.0,18035.0,-1.453,-0.333,-0.373,-33269.0,-37269.0,-0.636,False
2025-12-01,2025,12,0,5803.T,フジクラ,非鉄,SHORT,17815.0,17235.0,16410.0,-3.256,5.027,4.987,502742.0,498742.0,-0.116,True
2025-12-02,2025,12,1,5803.T,フジクラ,非鉄,LONG,16570.0,16755.0,16680.0,1.116,-0.448,-0.488,-44763.0,-48763.0,-1.373,False
2025-12-04,2025,12,3,5803.T,フジクラ,非鉄,LONG,16820.0,16885.0,16960.0,0.386,0.444,0.404,44418.0,40418.0,-0.355,True
2025-12-05,2025,12,4,5803.T,フジクラ,非鉄,SHORT,17100.0,16805.0,17130.0,-1.725,-1.897,-1.937,-189726.0,-193726.0,-1.897,False
2025-12-08,2025,12,0,5803.T,フジクラ,非鉄,LONG,17700.0,18005.0,18230.0,1.723,1.25,1.21,124965.0,120965.0,-0.222,True
2025-12-09,2025,12,1,5803.T,フジクラ,非鉄,SHORT,18515.0,17990.0,18395.0,-2.836,-2.202,-2.242,-220169.0,-224169.0,-2.202,False
2025-12-10,2025,12,2,5803.T,フジクラ,非鉄,SHORT,18850.0,18585.0,18385.0,-1.406,1.088,1.048,108784.0,104784.0,-0.295,True
2025-12-12,2025,12,4,5803.T,フジクラ,非鉄,SHORT,18500.0,18385.0,18385.0,-0.622,0.0,-0.04,0.0,-4000.0,-0.943,False
2025-12-15,2025,12,0,5803.T,フジクラ,非鉄,LONG,17500.0,17680.0,17755.0,1.029,0.424,0.384,42421.0,38421.0,-0.339,True
2025-12-16,2025,12,1,5803.T,フジクラ,非鉄,SHORT,17125.0,16900.0,16685.0,-1.314,1.289,1.249,128858.0,124858.0,-0.266,True
2025-12-17,2025,12,2,5803.T,フジクラ,非鉄,SHORT,16505.0,16085.0,16640.0,-2.545,-3.335,-3.375,-333534.0,-337534.0,-3.393,False
2025-12-18,2025,12,3,5803.T,フジクラ,非鉄,LONG,15800.0,16065.0,15965.0,1.677,-0.622,-0.662,-62247.0,-66247.0,-1.836,False
2025-12-19,2025,12,4,5803.T,フジクラ,非鉄,LONG,16135.0,16510.0,16550.0,2.324,0.242,0.202,24228.0,20228.0,-0.242,True
2025-12-22,2025,12,0,5803.T,フジクラ,非鉄,LONG,17325.0,17815.0,17665.0,2.828,-0.842,-0.882,-84199.0,-88199.0,-1.431,False
2025-12-23,2025,12,1,5803.T,フジクラ,非鉄,SHORT,17800.0,17645.0,17800.0,-0.871,-0.871,-0.911,-87079.0,-91079.0,-1.148,False
2025-12-25,2025,12,3,5803.T,フジクラ,非鉄,SHORT,17885.0,17830.0,17630.0,-0.308,1.134,1.094,113443.0,109443.0,-0.502,True
2025-12-29,2025,12,0,5803.T,フジクラ,非鉄,LONG,17415.0,17775.0,17735.0,2.067,-0.225,-0.265,-22504.0,-26504.0,-0.675,False
2025-12-30,2025,12,1,5803.T,フジクラ,非鉄,SHORT,17555.0,17455.0,17830.0,-0.57,-2.103,-2.143,-210320.0,-214320.0,-2.131,False
2026-01-05,2026,1,0,5803.T,フジクラ,非鉄,LONG,18100.0,18155.0,18480.0,0.304,1.79,1.75,179014.0,175014.0,-0.138,True
2026-01-06,2026,1,1,5803.T,フジクラ,非鉄,SHORT,18670.0,18240.0,18220.0,-2.303,0.11,0.07,10977.0,6977.0,-0.599,True
2026-01-07,2026,1,2,5803.T,フジクラ,非鉄,LONG,18470.0,18590.0,18525.0,0.65,-0.35,-0.39,-34965.0,-38965.0,-0.753,False
2026-01-08,2026,1,3,5803.T,フジクラ,非鉄,LONG,18120.0,18330.0,18150.0,1.159,-0.982,-1.022,-98200.0,-102200.0,-1.637,False
2026-01-09,2026,1,4,5803.T,フジクラ,非鉄,SHORT,17280.0,16820.0,16970.0,-2.662,-0.884,-0.924,-88391.0,-92391.0,-0.942,False
2026-01-13,2026,1,1,5803.T,フジクラ,非鉄,SHORT,17705.0,17260.0,17075.0,-2.513,1.083,1.043,108346.0,104346.0,-0.346,True
2026-01-14,2026,1,2,5803.T,フジクラ,非鉄,SHORT,17300.0,16985.0,17110.0,-1.821,-0.731,-0.771,-73057.0,-77057.0,-1.02,False
2026-01-15,2026,1,3,5803.T,フジクラ,非鉄,LONG,17005.0,17115.0,17100.0,0.647,-0.088,-0.128,-8764.0,-12764.0,-0.321,False
2026-01-19,2026,1,0,5803.T,フジクラ,非鉄,LONG,17000.0,17190.0,17275.0,1.118,0.494,0.454,49447.0,45447.0,-1.222,True
2026-01-20,2026,1,1,5803.T,フジクラ,非鉄,SHORT,17095.0,16745.0,16765.0,-2.047,-0.119,-0.159,-11930.0,-15930.0,-1.933,False
2026-01-21,2026,1,2,5803.T,フジクラ,非鉄,LONG,16480.0,17310.0,17685.0,5.036,2.166,2.126,216638.0,212638.0,-0.404,True
2026-01-22,2026,1,3,5803.T,フジクラ,非鉄,SHORT,18265.0,17945.0,18185.0,-1.752,-1.32,-1.36,-131977.0,-135977.0,-1.455,False
2026-01-23,2026,1,4,5803.T,フジクラ,非鉄,SHORT,18305.0,18125.0,18010.0,-0.983,0.639,0.599,63853.0,59853.0,-0.603,True
2026-01-26,2026,1,0,5803.T,フジクラ,非鉄,LONG,17505.0,18235.0,17775.0,4.17,-2.523,-2.563,-252262.0,-256262.0,-2.577,False
2026-01-27,2026,1,1,5803.T,フジクラ,非鉄,SHORT,17950.0,17765.0,18250.0,-1.031,-2.658,-2.698,-265753.0,-269753.0,-2.658,False
2026-01-28,2026,1,2,5803.T,フジクラ,非鉄,LONG,19570.0,20255.0,20540.0,3.5,1.407,1.367,140706.0,136706.0,-0.592,True
2026-01-29,2026,1,3,5803.T,フジクラ,非鉄,SHORT,20030.0,19360.0,19160.0,-3.345,1.044,1.004,104384.0,100384.0,-1.375,True
2026-01-30,2026,1,4,5803.T,フジクラ,非鉄,LONG,19500.0,19670.0,19065.0,0.872,-3.076,-3.116,-307575.0,-311575.0,-3.279,False
2026-02-02,2026,2,0,5803.T,フジクラ,非鉄,LONG,19970.0,20245.0,20550.0,1.377,1.507,1.467,150654.0,146654.0,-0.074,True
2026-02-03,2026,2,1,5803.T,フジクラ,非鉄,LONG,21000.0,21170.0,21095.0,0.81,-0.354,-0.394,-35427.0,-39427.0,-1.535,False
2026-02-04,2026,2,2,5803.T,フジクラ,非鉄,LONG,22000.0,22710.0,23135.0,3.227,1.871,1.831,187142.0,183142.0,-1.321,True
2026-02-06,2026,2,4,5803.T,フジクラ,非鉄,LONG,21300.0,21465.0,22350.0,0.775,4.123,4.083,412299.0,408299.0,-0.21,True
2026-02-09,2026,2,0,5803.T,フジクラ,非鉄,LONG,23340.0,24190.0,24135.0,3.642,-0.227,-0.267,-22737.0,-26737.0,-1.095,False
2026-02-10,2026,2,1,5803.T,フジクラ,非鉄,LONG,23200.0,23270.0,23100.0,0.302,-0.731,-0.771,-73055.0,-77055.0,-2.063,False
2026-02-12,2026,2,3,5803.T,フジクラ,非鉄,SHORT,23375.0,23200.0,22295.0,-0.749,4.059,4.019,405921.0,401921.0,-0.279,True
2026-02-13,2026,2,4,5803.T,フジクラ,非鉄,LONG,22685.0,22890.0,22490.0,0.904,-1.747,-1.787,-174749.0,-178749.0,-2.534,False
2026-02-17,2026,2,1,5803.T,フジクラ,非鉄,LONG,21400.0,21630.0,21230.0,1.075,-1.849,-1.889,-184928.0,-188928.0,-1.988,False
2026-02-18,2026,2,2,5803.T,フジクラ,非鉄,LONG,21600.0,22250.0,22150.0,3.009,-0.449,-0.489,-44944.0,-48944.0,-1.101,False
2026-02-19,2026,2,3,5803.T,フジクラ,非鉄,LONG,22700.0,22895.0,22885.0,0.859,-0.044,-0.084,-4368.0,-8368.0,-0.328,False
2026-02-24,2026,2,1,5803.T,フジクラ,非鉄,LONG,23400.0,24385.0,24630.0,4.209,1.005,0.965,100472.0,96472.0,-0.677,True
2026-02-26,2026,2,3,5803.T,フジクラ,非鉄,LONG,27325.0,27645.0,27235.0,1.171,-1.483,-1.523,-148309.0,-152309.0,-3.762,False
2026-02-27,2026,2,4,5803.T,フジクラ,非鉄,SHORT,26465.0,26280.0,26045.0,-0.699,0.902,0.862,90228.0,86228.0,-0.209,True
2026-03-02,2026,3,0,5803.T,フジクラ,非鉄,LONG,25900.0,26480.0,27900.0,2.239,5.363,5.323,536254.0,532254.0,-0.566,True
2026-03-03,2026,3,1,5803.T,フジクラ,非鉄,LONG,29100.0,29340.0,28315.0,0.825,-3.494,-3.534,-349352.0,-353352.0,-4.209,False
2026-03-04,2026,3,2,5803.T,フジクラ,非鉄,SHORT,26510.0,26195.0,25280.0,-1.188,3.619,3.579,361946.0,357946.0,-0.964,True
2026-03-05,2026,3,3,5803.T,フジクラ,非鉄,LONG,26875.0,27275.0,26800.0,1.488,-1.742,-1.782,-174152.0,-178152.0,-2.658,False
2026-03-06,2026,3,4,5803.T,フジクラ,非鉄,SHORT,25820.0,25080.0,24770.0,-2.866,1.252,1.212,125151.0,121151.0,-0.298,True
2026-03-09,2026,3,0,5803.T,フジクラ,非鉄,SHORT,22600.0,22475.0,21770.0,-0.553,3.238,3.198,323840.0,319840.0,-1.684,True
2026-03-10,2026,3,1,5803.T,フジクラ,非鉄,LONG,24200.0,24555.0,24485.0,1.467,-0.285,-0.325,-28507.0,-32507.0,-1.446,False
2026-03-11,2026,3,2,5803.T,フジクラ,非鉄,SHORT,25200.0,25085.0,25740.0,-0.456,-2.545,-2.585,-254468.0,-258468.0,-3.259,False
2026-03-12,2026,3,3,5803.T,フジクラ,非鉄,LONG,25375.0,25575.0,25510.0,0.788,-0.254,-0.294,-25415.0,-29415.0,-0.528,False
2026-03-13,2026,3,4,5803.T,フジクラ,非鉄,LONG,24700.0,25080.0,25665.0,1.538,2.333,2.293,233254.0,229254.0,-0.359,True
2026-03-16,2026,3,0,5803.T,フジクラ,非鉄,SHORT,26700.0,25745.0,24755.0,-3.577,3.999,3.959,399919.0,395919.0,-1.36,True
2026-03-17,2026,3,1,5803.T,フジクラ,非鉄,SHORT,26080.0,25135.0,25050.0,-3.623,0.339,0.299,33932.0,29932.0,-0.633,True
2026-03-18,2026,3,2,5803.T,フジクラ,非鉄,LONG,25000.0,25590.0,25550.0,2.36,-0.156,-0.196,-15631.0,-19631.0,-1.583,False
2026-03-19,2026,3,3,5803.T,フジクラ,非鉄,LONG,25290.0,25585.0,25915.0,1.166,1.29,1.25,128982.0,124982.0,-1.329,True
2026-03-23,2026,3,0,5803.T,フジクラ,非鉄,LONG,24065.0,24180.0,24465.0,0.478,1.179,1.139,117866.0,113866.0,-2.233,True
2026-03-24,2026,3,1,5803.T,フジクラ,非鉄,LONG,25220.0,25885.0,25080.0,2.637,-3.11,-3.15,-310991.0,-314991.0,-4.385,False
2026-03-25,2026,3,2,5803.T,フジクラ,非鉄,LONG,26900.0,27015.0,27485.0,0.428,1.74,1.7,173977.0,169977.0,-0.37,True
2026-03-26,2026,3,3,5803.T,フジクラ,非鉄,LONG,27665.0,28640.0,28325.0,3.524,-1.1,-1.14,-109986.0,-113986.0,-1.274,False
2026-03-27,2026,3,4,5803.T,フジクラ,非鉄,SHORT,27500.0,26865.0,26980.0,-2.309,-0.426,-0.466,-42624.0,-46624.0,-0.647,False
2026-03-30,2026,3,0,5803.T,フジクラ,非鉄,SHORT,4445.0,4369.0,4231.0,-1.71,3.262,3.222,326164.0,322164.0,-0.114,True
2026-03-31,2026,3,1,5803.T,フジクラ,非鉄,SHORT,4250.0,4213.0,4265.0,-0.871,-1.219,-1.259,-121923.0,-125923.0,-1.519,False
2026-04-01,2026,4,2,5803.T,フジクラ,非鉄,LONG,4370.0,4443.0,4416.0,1.67,-0.608,-0.648,-60770.0,-64770.0,-2.026,False
2026-04-02,2026,4,3,5803.T,フジクラ,非鉄,SHORT,4535.0,4488.0,4270.0,-1.036,5.105,5.065,510539.0,506539.0,-2.414,True
2026-04-03,2026,4,4,5803.T,フジクラ,非鉄,LONG,4430.0,4559.0,4580.0,2.912,0.461,0.421,46063.0,42063.0,-1.097,True
2026-04-06,2026,4,0,5803.T,フジクラ,非鉄,SHORT,4679.0,4578.0,4726.0,-2.159,-3.132,-3.172,-313161.0,-317161.0,-3.254,False
2026-04-07,2026,4,1,5803.T,フジクラ,非鉄,SHORT,4597.0,4515.0,4369.0,-1.784,3.342,3.302,334173.0,330173.0,-0.265,True
2026-04-08,2026,4,2,5803.T,フジクラ,非鉄,SHORT,4835.0,4768.0,4836.0,-1.386,-1.406,-1.446,-140612.0,-144612.0,-1.832,False
2026-04-09,2026,4,3,5803.T,フジクラ,非鉄,LONG,4806.0,4839.0,5054.0,0.687,4.443,4.403,444307.0,440307.0,-0.517,True
2026-04-10,2026,4,4,5803.T,フジクラ,非鉄,LONG,5176.0,5489.0,5598.0,6.047,1.986,1.946,198579.0,194579.0,-0.984,True
2026-04-13,2026,4,0,5803.T,フジクラ,非鉄,SHORT,5914.0,5834.0,5757.0,-1.353,1.338,1.298,133750.0,129750.0,-0.698,True
2026-04-14,2026,4,1,5803.T,フジクラ,非鉄,SHORT,5947.0,5793.0,5855.0,-2.59,-1.059,-1.099,-105892.0,-109892.0,-1.714,False
2026-04-15,2026,4,2,5803.T,フジクラ,非鉄,SHORT,5960.0,5879.0,5708.0,-1.359,2.996,2.956,299580.0,295580.0,-0.625,True
2026-04-16,2026,4,3,5803.T,フジクラ,非鉄,LONG,5600.0,5733.0,5912.0,2.375,3.122,3.082,312227.0,308227.0,-0.227,True
2026-04-20,2026,4,0,5803.T,フジクラ,非鉄,LONG,5692.0,5855.0,5798.0,2.864,-0.974,-1.014,-97353.0,-101353.0,-1.486,False
2026-04-21,2026,4,1,5803.T,フジクラ,非鉄,LONG,5577.0,5742.0,5784.0,2.959,0.731,0.691,73145.0,69145.0,-0.488,True
2026-04-22,2026,4,2,5803.T,フジクラ,非鉄,SHORT,5833.0,5784.0,5899.0,-0.84,-1.949,-1.989,-194948.0,-198948.0,-2.38,False
2026-04-23,2026,4,3,5803.T,フジクラ,非鉄,SHORT,6119.0,6047.0,5841.0,-1.177,3.527,3.487,352679.0,348679.0,-0.788,True
2026-04-24,2026,4,4,5803.T,フジクラ,非鉄,LONG,5987.0,6058.0,6003.0,1.186,-0.908,-0.948,-90789.0,-94789.0,-1.271,False
2024-11-14,2024,11,3,5802.T,住友電工,非鉄,LONG,2800.0,2862.5,2874.0,2.232,0.402,0.362,40175.0,36175.0,-1.031,True
2024-11-18,2024,11,0,5802.T,住友電工,非鉄,LONG,2830.5,2856.5,2819.0,0.919,-1.313,-1.353,-131280.0,-135280.0,-1.47,False
2024-11-19,2024,11,1,5802.T,住友電工,非鉄,LONG,2815.5,2865.5,2854.0,1.776,-0.401,-0.441,-40133.0,-44133.0,-1.361,False
2024-11-20,2024,11,2,5802.T,住友電工,非鉄,LONG,2861.0,2889.0,2881.0,0.979,-0.277,-0.317,-27691.0,-31691.0,-0.606,False
2024-11-21,2024,11,3,5802.T,住友電工,非鉄,LONG,2900.0,2986.0,3007.0,2.966,0.703,0.663,70328.0,66328.0,-0.569,True
2024-11-22,2024,11,4,5802.T,住友電工,非鉄,SHORT,2983.5,2946.5,2981.5,-1.24,-1.174,-1.214,-117391.0,-121391.0,-1.224,False
2024-11-26,2024,11,1,5802.T,住友電工,非鉄,SHORT,3015.0,2984.0,2941.0,-1.028,1.462,1.422,146209.0,142209.0,-0.201,True
2024-11-27,2024,11,2,5802.T,住友電工,非鉄,SHORT,2933.5,2906.5,2839.0,-0.92,2.378,2.338,237760.0,233760.0,-0.274,True
2024-11-29,2024,11,4,5802.T,住友電工,非鉄,SHORT,2896.0,2849.0,2853.5,-1.623,-0.158,-0.198,-15770.0,-19770.0,-0.593,False
2024-12-02,2024,12,0,5802.T,住友電工,非鉄,LONG,2876.5,2903.0,2916.5,0.921,0.465,0.425,46504.0,42504.0,-0.465,True
2024-12-03,2024,12,1,5802.T,住友電工,非鉄,LONG,2978.0,2991.5,3009.0,0.453,0.585,0.545,58499.0,54499.0,-0.217,True
2024-12-04,2024,12,2,5802.T,住友電工,非鉄,SHORT,3025.0,2987.5,2982.0,-1.24,0.184,0.144,18444.0,14444.0,-0.317,True
2024-12-05,2024,12,3,5802.T,住友電工,非鉄,SHORT,3088.0,3068.0,3089.0,-0.648,-0.68,-0.72,-67983.0,-71983.0,-1.761,False
2024-12-06,2024,12,4,5802.T,住友電工,非鉄,SHORT,3045.0,2969.0,2916.5,-2.496,1.8,1.76,180010.0,176010.0,-0.536,True
2024-12-09,2024,12,0,5802.T,住友電工,非鉄,SHORT,2945.5,2914.0,2949.0,-1.069,-1.187,-1.227,-118684.0,-122684.0,-1.271,False
2024-12-10,2024,12,1,5802.T,住友電工,非鉄,SHORT,2966.5,2914.0,2920.0,-1.77,-0.205,-0.245,-20548.0,-24548.0,-0.665,False
2024-12-11,2024,12,2,5802.T,住友電工,非鉄,SHORT,2919.0,2898.5,2907.5,-0.702,-0.31,-0.35,-30954.0,-34954.0,-1.058,False
2024-12-12,2024,12,3,5802.T,住友電工,非鉄,SHORT,2987.0,2966.0,2928.0,-0.703,1.298,1.258,129781.0,125781.0,-0.353,True
2024-12-17,2024,12,1,5802.T,住友電工,非鉄,SHORT,2880.5,2858.0,2841.5,-0.781,0.581,0.541,58068.0,54068.0,-0.157,True
2024-12-19,2024,12,3,5802.T,住友電工,非鉄,LONG,2772.0,2811.0,2802.5,1.407,-0.302,-0.342,-30238.0,-34238.0,-0.498,False
2024-12-20,2024,12,4,5802.T,住友電工,非鉄,SHORT,2827.0,2812.0,2804.0,-0.531,0.285,0.245,28531.0,24531.0,-0.319,True
2024-12-23,2024,12,0,5802.T,住友電工,非鉄,SHORT,2813.0,2776.0,2785.5,-1.315,-0.341,-0.381,-34105.0,-38105.0,-0.626,False
2024-12-24,2024,12,1,5802.T,住友電工,非鉄,SHORT,2804.0,2777.5,2769.5,-0.945,0.289,0.249,28886.0,24886.0,-0.359,True
2024-12-25,2024,12,2,5802.T,住友電工,非鉄,SHORT,2783.5,2769.5,2755.0,-0.503,0.526,0.486,52632.0,48632.0,-0.054,True
2024-12-30,2024,12,0,5802.T,住友電工,非鉄,SHORT,2878.0,2869.0,2845.0,-0.313,0.844,0.804,84359.0,80359.0,-0.104,True
