sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6920.T,200,all,1,0,,,,83,0.7347156459595797,55.42168674698795,
6920.T,200,all,5,0,,,,82,3.527159965753758,69.51219512195121,
6920.T,200,all,10,0,,,,82,8.337035657588341,78.04878048780488,
6920.T,200,all,20,0,,,,74,16.42901560022374,93.24324324324324,
6920.T,200,up,1,0,,,,80,0.715693953668044,55.00000000000001,
6920.T,200,up,5,0,,,,79,3.4767558336236237,68.35443037974683,
6920.T,200,up,10,0,,,,79,7.519294040149199,77.21518987341773,
6920.T,200,up,20,0,,,,71,16.066498216299678,92.95774647887323,
6857.T,5,all,1,105,0.6090767474385691,62.857142857142854,1.5909079166596651,75,0.32768340208840635,52.0,0.28139334535016275
6857.T,5,all,5,104,3.271981534688139,64.42307692307693,3.510965332193019,75,0.6572078897658815,53.333333333333336,2.6147736449222574
6857.T,5,all,10,104,4.380301684813185,62.5,3.0136513354017858,75,2.6187072610226525,57.333333333333336,1.7615944237905325
6857.T,5,all,20,97,6.534580782561116,61.855670103092784,3.027757798802016,72,3.927586175015336,55.55555555555556,2.6069946075457806
6857.T,5,up,1,40,0.32368102619356715,60.0,0.5450624606720129,27,1.1682138265778754,62.96296296296296,-0.8445328003843082
6857.T,5,up,5,39,2.0889306044970546,66.66666666666666,1.3066117700174147,27,2.498211794024836,62.96296296296296,-0.4092811895277815
6857.T,5,up,10,39,1.2066193113246577,56.41025641025641,0.4277807907363775,27,1.2876941813040714,40.74074074074074,-0.08107486997941371
6857.T,5,up,20,39,6.567112740813504,56.41025641025641,1.6990432653202976,27,5.486846143328715,59.25925925925925,1.0802665974847887
6857.T,10,all,1,75,0.9240625999567752,64.0,2.000535606980716,105,0.18309160610401987,54.285714285714285,0.7409709938527553
6857.T,10,all,5,75,3.96352025827481,69.33333333333334,3.2996175617936707,104,0.8876216535518918,52.88461538461539,3.075898604722918
6857.T,10,all,10,75,5.438048263652787,61.33333333333333,3.0309715142890323,104,2.3471230771472213,59.61538461538461,3.0909251865055656
6857.T,10,all,20,71,10.29782318576052,67.6056338028169,4.081482114078905,98,1.892807084903423,53.06122448979592,8.405016100857097
6857.T,10,up,1,39,0.6580636298805191,66.66666666666666,1.2513168347343029,37,0.633564951501586,62.16216216216216,0.02449867837893316
